name,brand,price_raw,price_clean,old_price_clean,discount_percentage,rating_score,review_count,category,image,url
High Coast Totepack 23,Fjällräven,"ab 104,45 €",104.45,104.45,0.0,4.9,19,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-5264-0511_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-high-coast-totepack-23-daypack/
Women's Eja 48,Osprey,"209,11 €",209.11,234.95,11.0,4.5,4,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-6162-0211_pic1_1.jpg,https://www.bergfreunde.de/osprey-womens-eja-48-trekkingrucksack/
CFX5 35,Dometic,"798,95 €",798.95,798.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_532-3263-0111_pic1_1.jpg,https://www.bergfreunde.de/dometic-cfx5-35-kuehlbox/
Hikelite 18,Osprey,"ab 94,95 €",94.95,94.95,0.0,4.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0871-0211_pic1_1.jpg,https://www.bergfreunde.de/osprey-hikelite-18-wanderrucksack-bf/
Ibex 300,Alvivo,"202,36 €",202.36,229.95,12.0,5.0,4,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_513-0950-0111_pic1_1.jpg,https://www.bergfreunde.de/alvivo-ibex-300-daunenschlafsack/
Women's Tempest 33,Osprey,"154,65 €",154.65,154.65,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0338-0111_pic1_1.jpg,https://www.bergfreunde.de/osprey-womens-tempest-33-wanderrucksack/
Borealis Mini Backpack 10,The North Face,"ab 62,26 €",62.26,69.95,10.99,4.8,4,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-6039-3011_pic1_1.jpg,https://www.bergfreunde.de/the-north-face-borealis-mini-backpack-10-daypack/
Ground Chair,Helinox,"119,55 €",119.55,119.55,0.0,4.9,55,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_580-0003-0111_pic1_1.jpg,https://www.bergfreunde.de/helinox-ground-chair-campingstuhl/
Pursuit,Black Diamond,"127,46 €",127.46,149.95,15.0,4.7,3,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_526-0893-0211_pic1_1.jpg,https://www.bergfreunde.de/black-diamond-pursuit-trekkingstoecke/
Standard Mouth with Standard Flex Cap,Hydro Flask,"ab 31,46 €",31.46,34.95,9.99,4.5,31,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_533-0674-5211_pic1_1.jpg,https://www.bergfreunde.de/hydro-flask-standard-mouth-with-standard-flex-cap-isolierflasche/
Leni,Campo Libre,"42,95 €",42.95,42.95,0.0,5.0,2,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_545-1041-0111_pic1_1.jpg,https://www.bergfreunde.de/campo-libre-leni-led-lampe/
ReFraction Packable Sling,Matador,"ab 37,56 €",37.56,46.95,20.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-5294-0111_pic1_1.jpg,https://www.bergfreunde.de/matador-refraction-packable-sling-huefttasche/
Serac 30,Exped,"ab 316,15 €",316.15,316.15,0.0,4.3,3,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_503-1012-0311_pic1_1.jpg,https://www.bergfreunde.de/exped-serac-30-tourenrucksack/
Makalu FX Carbon Compact,Leki,"155,96 €",155.96,194.95,20.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_526-1063-0111_pic1_1.jpg,https://www.bergfreunde.de/leki-makalu-fx-carbon-compact-trekkingstoecke/
Grevling EMT,Mammut,"69,95 €",69.95,69.95,0.0,4.7,10,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_561-0067-0111_pic1_1.jpg,https://www.bergfreunde.de/mammut-grevling-emt-biwaksack/
2 Cook 3 Pro Deluxe 30mbar,Cadac-Dometic,"168,95 €",168.95,168.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_528-0456-0111_pic1_1.jpg,https://www.bergfreunde.de/cadac-dometic-2-cook-3-pro-deluxe-30mbar-gaskocher/
MT Waist Pack,adidas Terrex,"29,95 €",29.95,29.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-6684-0211_pic1_1.jpg,https://www.bergfreunde.de/adidas-terrex-mt-waist-pack-huefttasche/
Rapide SL Insulated,Big Agnes,"ab 146,16 €",146.16,169.95,14.0,5.0,7,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_560-0920-0111_pic1_1.jpg,https://www.bergfreunde.de/big-agnes-rapide-sl-insulated-isomatte/
Strive Fly Vest,Silva,"59,46 €",59.46,69.95,15.0,5.0,3,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-8602-0111_pic1_1.jpg,https://www.bergfreunde.de/silva-strive-fly-vest-trailrunningrucksack-bf/
StareSt. Pot 2.0,Stoic,"14,98 €",14.98,29.95,49.98,5.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_532-3151-0111_pic1_1.jpg,https://www.bergfreunde.de/stoic-starest-pot-20-topf/
Halsung Maldon,Hunter,"ab 14,83 €",14.83,14.83,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_057-0418-0211_pic1_1.jpg,https://www.bergfreunde.de/hunter-halsung-maldon-hundehalsband/
Dopper Insulated,Dopper,"ab 29,00 €",29.0,32.95,11.99,4.6,17,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_533-1037-1411_pic1_1.jpg,https://www.bergfreunde.de/dopper-dopper-insulated-isolierflasche/
Ortles Wall 38,Salewa,"186,86 €",186.86,209.95,11.0,5.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_503-0881-0111_pic1_1.jpg,https://www.bergfreunde.de/salewa-ortles-wall-38-tourenrucksack/
Norrøna 120 Trolley Bag,Norrøna,"328,95 €",328.95,328.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-5244-0111_pic1_1.jpg,https://www.bergfreunde.de/norroena-norroena-120-trolley-bag-reisetasche/
Women's Borealis Luxe,The North Face,"118,70 €",118.7,118.7,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1222-0111_pic1_1.jpg,https://www.bergfreunde.de/the-north-face-womens-borealis-luxe-daypack/
Kid's Joyride 4,Evoc,"48,72 €",48.72,74.95,35.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-5430-0311_pic1_1.jpg,https://www.bergfreunde.de/evoc-kids-joyride-4-bike-rucksack/
HeladagenSt. Food Jar,Stoic,"12,23 €",12.23,34.95,65.01,4.2,6,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_532-3155-0111_pic1_1.jpg,https://www.bergfreunde.de/stoic-heladagenst-food-jar-essensaufbewahrung/
Hillcrest Tarp,Outwell,"134,96 €",134.96,149.95,10.0,5.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_525-1665-0111_pic1_1.jpg,https://www.bergfreunde.de/outwell-hillcrest-tarp-tarp/
Piha Bag 4-6,MeroMero,"ab 80,70 €",80.7,80.7,0.0,4.6,7,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-3256-0511_pic1_1.jpg,https://www.bergfreunde.de/meromero-piha-bag-4-6-huefttasche/
Downwool Summer 2.0,Grüezi Bag,"ab 349,95 €",349.95,349.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_513-1983-0211_pic1_1.jpg,https://www.bergfreunde.de/grueezi-bag-downwool-summer-20-daunenschlafsack/
Glacier 300,Mountain Equipment,"ab 351,96 €",351.96,399.95,12.0,5.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_513-1719-0111_pic1_1.jpg,https://www.bergfreunde.de/mountain-equipment-glacier-300-daunenschlafsack/
Tensor Elite Mummy 2025,Nemo,"ab 206,36 €",206.36,239.95,14.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_560-1031-0111_pic1_1.jpg,https://www.bergfreunde.de/nemo-tensor-elite-mummy-2025-isomatte/
Women's Tempest 22,Osprey,"ab 130,15 €",130.15,130.15,0.0,5.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0336-0111_pic1_1.jpg,https://www.bergfreunde.de/osprey-womens-tempest-22-wanderrucksack/
MT Sling Bag,adidas Terrex,"34,95 €",34.95,34.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-6683-0111_pic1_1.jpg,https://www.bergfreunde.de/adidas-terrex-mt-sling-bag-umhaengetasche/
S/Lab Ultra 12,Salomon,"181,95 €",181.95,181.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1165-0111_pic1_1.jpg,https://www.bergfreunde.de/salomon-s-lab-ultra-12-trailrunningrucksack/
Ultra-Sil Day Pack,Sea to Summit,"37,95 €",37.95,37.95,0.0,4.9,14,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-7084-0111_pic1_1.jpg,https://www.bergfreunde.de/sea-to-summit-ultra-sil-day-pack-daypack/
Women's AirZone Trek ND26,Lowe Alpine,"89,98 €",89.98,179.95,50.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9874-0211_pic1_1.jpg,https://www.bergfreunde.de/lowe-alpine-womens-airzone-trek-nd26-trekkingrucksack/
Carbo Guide Bag II,Vaude,"22,37 €",22.37,31.95,29.98,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-4832-0111_pic1_1.jpg,https://www.bergfreunde.de/vaude-carbo-guide-bag-ii-fahrradtasche/
Exos 58,Osprey,"237,45 €",237.45,237.45,0.0,4.5,6,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0638-0311_pic1_1.jpg,https://www.bergfreunde.de/osprey-exos-58-trekkingrucksack/
High Coast Foldsack 24,Fjällräven,"ab 97,86 €",97.86,109.95,11.0,4.9,15,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-4664-0311_pic1_1.jpg,https://www.bergfreunde.de/fjaellraeven-high-coast-foldsack-24-daypack/
Kettensäge Paracord,Origin Outdoors,"28,45 €",28.45,28.45,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_549-0380-0111_pic1_1.jpg,https://www.bergfreunde.de/origin-outdoors-kettensaege-paracord-saege/
Gascartridge 227g Bayonet Valve,Cadac-Dometic,"3,95 €",3.95,3.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_531-0529-0111_pic1_1.jpg,https://www.bergfreunde.de/cadac-dometic-gascartridge-227g-bayonet-valve-gaskartusche/
Voyager 3,Wechsel,"491,96 €",491.96,599.95,18.0,5.0,2,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_521-0427-0111_pic1_1.jpg,https://www.bergfreunde.de/wechsel-voyager-3-4-personen-zelt/
Maldon Up,Hunter,"ab 36,22 €",36.22,36.22,0.0,5.0,2,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_057-0380-0111_pic1_1.jpg,https://www.bergfreunde.de/hunter-maldon-up-hundegeschirr/
Kid's Skjorta Pack 20,Trollkids,"ab 44,46 €",44.46,49.95,10.99,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0542-0111_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-skjorta-pack-20-daypack/
Dura 3R,Exped,"ab 152,96 €",152.96,179.95,15.0,4.7,13,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_560-1106-0111_pic1_1.jpg,https://www.bergfreunde.de/exped-dura-3r-isomatte/
NijakSt. II Backpack 18,Stoic,"119,95 €",119.95,119.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1788-0111_pic1_1.jpg,https://www.bergfreunde.de/stoic-nijakst-ii-backpack-18-wanderrucksack/
Bill N Ted Operation,Böker Plus,"67,95 €",67.95,67.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_549-1145-0111_pic1_1.jpg,https://www.bergfreunde.de/boeker-plus-bill-n-ted-operation-messer/
Wawona 4P,The North Face,"377,16 €",377.16,459.95,18.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_522-0391-0111_pic1_1.jpg,https://www.bergfreunde.de/the-north-face-wawona-4p-4-personen-zelt/
Ikos Evo Tent TR3,Sea to Summit,"356,96 €",356.96,419.95,15.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_521-0837-0111_pic1_1.jpg,https://www.bergfreunde.de/sea-to-summit-ikos-evo-tent-tr3-3-personen-zelt/
ReFraction Packable Backpack 16,Matador,"79,95 €",79.95,79.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9099-0211_pic1_1.jpg,https://www.bergfreunde.de/matador-refraction-packable-backpack-16-daypack/
Collar Divo,Hunter,"17,06 €",17.06,18.95,9.97,4.3,4,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_057-0109-0611_pic1_1.jpg,https://www.bergfreunde.de/hunter-collar-divo-hundehalsband/
Edelstahl Thermobecher Mug,Basic Nature,"9,45 €",9.45,9.45,0.0,4.0,3,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_532-1296-0211_pic1_1.jpg,https://www.bergfreunde.de/basic-nature-edelstahl-thermobecher-mug-becher/
Transporter Squffel 70,Osprey,"189,95 €",189.95,189.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-6063-0111_pic1_1.jpg,https://www.bergfreunde.de/osprey-transporter-squffel-70-reisetasche/
Women's Neutrino -12C / 10F,Rab,"564,36 €",564.36,679.95,17.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_513-1941-0111_pic1_1.jpg,https://www.bergfreunde.de/rab-womens-neutrino-12c-10f-daunenschlafsack/
Essential Trek Pot 0.6,Primus,"27,96 €",27.96,34.95,20.0,4.3,10,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_532-1377-0111_pic1_1.jpg,https://www.bergfreunde.de/primus-essential-trek-pot-06-topf/
Comfort Down Bag -15°C,Mammut,"395,96 €",395.96,449.95,12.0,4.0,1,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_513-1661-0111_pic1_1.jpg,https://www.bergfreunde.de/mammut-comfort-down-bag-15-c-daunenschlafsack/
Free 3000 M,Silva,"329,95 €",329.95,329.95,0.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_545-0932-0111_pic1_1.jpg,https://www.bergfreunde.de/silva-free-3000-m-stirnlampe/
Tool Drink,Vaude,"22,37 €",22.37,31.95,29.98,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-2164-0111_pic1_1.jpg,https://www.bergfreunde.de/vaude-tool-drink-fahrradtasche/
Wizard 28,Vaude,"ab 133,46 €",133.46,149.95,11.0,0.0,0,ausruestung,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1096-0411_pic1_1.jpg,https://www.bergfreunde.de/vaude-wizard-28-wanderrucksack/
AirZone Ultra ND 36,Lowe Alpine,"84,98 €",84.98,169.95,50.0,4.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-8229-0211_pic1_1.jpg,https://www.bergfreunde.de/lowe-alpine-airzone-ultra-nd-36-wanderrucksack/
Black Hole Micro Mlc,Patagonia,"149,95 €",149.95,149.95,0.0,4.5,2,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0554-0411_pic1_1.jpg,https://www.bergfreunde.de/patagonia-black-hole-micro-mlc-reiserucksack/
Kid's Refugito Day Pack 12,Patagonia,"59,95 €",59.95,59.95,0.0,5.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_508-0450-1611_pic1_1.jpg,https://www.bergfreunde.de/patagonia-kids-refugito-day-pack-12-kinderrucksack/
Daylite Packing Cube Set,Osprey,"ab 30,89 €",30.89,30.89,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_559-0823-0211_pic1_1.jpg,https://www.bergfreunde.de/osprey-daylite-packing-cube-set-packsack/
Globerider35,Matador,"334,95 €",334.95,334.95,0.0,4.0,3,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0698-0211_pic1_1.jpg,https://www.bergfreunde.de/matador-globerider35-reiserucksack/
Whiteout 30,Exped,"373,76 €",373.76,419.95,11.0,5.0,3,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_503-1071-0111_pic1_1.jpg,https://www.bergfreunde.de/exped-whiteout-30-tourenrucksack/
Women's Cerro Torre ND 60,Lowe Alpine,"230,97 €",230.97,329.95,30.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-3771-0211_pic1_1.jpg,https://www.bergfreunde.de/lowe-alpine-womens-cerro-torre-nd-60-trekkingrucksack/
Aloe Hajo Mini 12,Ucon Acrobatics,"ab 58,47 €",58.47,59.95,2.47,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-8723-0811_pic1_1.jpg,https://www.bergfreunde.de/ucon-acrobatics-aloe-hajo-mini-12-daypack/
Women's Futura Air Trek 45+10 SL,Deuter,"237,96 €",237.96,279.95,15.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-5361-0111_pic1_1.jpg,https://www.bergfreunde.de/deuter-womens-futura-air-trek-45-10-sl-trekkingrucksack/
Kid's Skjorta Pack 15,Trollkids,"ab 40,01 €",40.01,44.95,10.99,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0541-0111_pic1_1.jpg,https://www.bergfreunde.de/trollkids-kids-skjorta-pack-15-daypack/
SälkaSt. Kids Backpack 18,Stoic,"41,21 €",41.21,54.95,25.0,5.0,2,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_508-0700-0111_pic1_1.jpg,https://www.bergfreunde.de/stoic-saelkast-kids-backpack-18-kinderrucksack/
Black Hole MLC,Patagonia,"219,95 €",219.95,219.95,0.0,4.8,5,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-3749-1111_pic1_1.jpg,https://www.bergfreunde.de/patagonia-black-hole-mlc-reisetasche/
Aircontact Core 50+10,Deuter,"ab 249,16 €",249.16,279.95,11.0,5.0,2,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0979-0111_pic1_1.jpg,https://www.bergfreunde.de/deuter-aircontact-core-50-10-trekkingrucksack/
Hikelite 28,Osprey,"115,66 €",115.66,129.95,11.0,4.8,4,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-0873-0211_pic1_1.jpg,https://www.bergfreunde.de/osprey-hikelite-28-wanderrucksack/
Traverse Pure 28 S,Ortovox,"127,96 €",127.96,159.95,20.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9867-0111_pic1_1.jpg,https://www.bergfreunde.de/ortovox-traverse-pure-28-s-wanderrucksack/
XPR Trail Belt,adidas Terrex,"49,95 €",49.95,49.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-6688-0111_pic1_1.jpg,https://www.bergfreunde.de/adidas-terrex-xpr-trail-belt-huefttasche/
Futura 23,Deuter,"115,96 €",115.96,144.95,20.0,5.0,6,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1305-0211_pic1_1.jpg,https://www.bergfreunde.de/deuter-futura-23-wanderrucksack/
Women's Maven 38 RC,Gregory,"ab 183,96 €",183.96,229.95,20.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9322-0211_pic1_1.jpg,https://www.bergfreunde.de/gregory-womens-maven-38-rc-trekkingrucksack/
Panga 28,Yeti Coolers,"339,95 €",339.95,339.95,0.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-9376-0211_pic1_1.jpg,https://www.bergfreunde.de/yeti-coolers-panga-28-daypack/
Transporter 65,Osprey,"ab 151,95 €",151.95,151.95,0.0,4.9,7,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_510-3208-0811_pic1_1.jpg,https://www.bergfreunde.de/osprey-transporter-65-reisetasche/
Squamish Bag V3 20-40,MeroMero,"149,95 €",149.95,149.95,0.0,4.7,6,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_502-8225-0411_pic1_1.jpg,https://www.bergfreunde.de/meromero-squamish-bag-v3-20-40-daypack/
Kid's Hidalgo 24+4,Vaude,"ab 88,96 €",88.96,99.95,11.0,5.0,3,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_508-0196-0211_pic1_1.jpg,https://www.bergfreunde.de/vaude-kids-hidalgo-24-4-kinderrucksack/
Aircontact Lite 40 + 10,Deuter,"199,95 €",199.95,199.95,0.0,4.8,4,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0524-0711_pic1_1.jpg,https://www.bergfreunde.de/deuter-aircontact-lite-40-10-trekkingrucksack/
Futura 27,Deuter,"137,91 €",137.91,154.95,11.0,5.0,3,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_504-1307-0111_pic1_1.jpg,https://www.bergfreunde.de/deuter-futura-27-wanderrucksack/
Kid's Seon 6,Namuk,"78,95 €",78.95,78.95,0.0,5.0,1,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_508-0626-0311_pic1_1.jpg,https://www.bergfreunde.de/namuk-kids-seon-6-kinderrucksack/
Pack Daydream 35,Bach,"116,57 €",116.57,219.95,47.0,0.0,0,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_505-0706-0311_pic1_1.jpg,https://www.bergfreunde.de/bach-pack-daydream-35-trekkingrucksack/
Lightweight Dry Bag,Sea to Summit,"ab 11,53 €",11.53,12.95,10.97,4.8,17,rucksaecke,https://www.bfgcdn.com/out/pictures/generated/product/1/215_215_90/sol_559-0584-0311_pic1_1.jpg,https://www.bergfreunde.de/sea-to-summit-lightweight-dry-bag-packsack/
